# ID,label,width,depth,height,root_density,hull_area,shape_index,sum_eigen,omnivariance,eigenentropy,linearity,planarity,sphericity,curvature,n_points,elong_xy,elong_yz,elong_xz,volume,prof_x_0,prof_x_1,prof_x_2,prof_x_3,prof_x_4,prof_x_5,prof_y_0,prof_y_1,prof_y_2,prof_y_3,prof_y_4,prof_y_5,prof_z_0,prof_z_1,prof_z_2,prof_z_3,prof_z_4,prof_z_5
 389.00000,   3.00000, 200.49001, 255.67999,  16.33000,   0.05752,  11.45202,   0.86894,   0.95207,   0.25428,   0.88150,   0.72714,   0.02945,   0.24339,   0.16052, 226.00000,   1.27528,  15.65706,  12.27740,   0.00027,   0.04667,   0.10889,   0.10371,   0.23334,   0.59631,   0.08296,   0.12674,   0.25348,   0.61369,   0.28683,   0.12674,   0.10006,   0.03138,   0.02720,   0.02301,   0.02511,   0.01255,   0.35356
 390.00000,   3.00000, 157.94000, 293.38000,  16.42000,   0.15421,   9.27687,   0.80553,   0.77508,   0.20032,   0.85813,   0.70608,   0.10073,   0.19316,   0.12990, 214.00000,   1.85754,  17.86723,   9.61875,   0.00028,   0.02846,   0.36292,   0.65468,   0.32022,   0.11386,   0.04270,   0.05071,   0.15939,   0.28255,   0.70275,   0.23908,   0.11592,   0.02365,   0.02580,   0.02365,   0.02795,   0.03010,   0.32897
 391.00000,   3.00000, 484.22000, 125.74000,  14.85000,   0.05820,  47.26087,   1.59008,   3.27939,   0.89196,  -0.87153,   0.49527,   0.30855,   0.19618,   0.11534, 189.00000,   3.85096,   8.46733,  32.60739,   0.00021,   0.06400,   0.03414,   0.14508,   0.40109,   0.05120,   0.11094,   0.02891,   0.01840,   0.01577,   0.08410,   0.08410,   0.26543,   0.03858,   0.02756,   0.03307,   0.03582,   0.22321,   0.16259
 392.00000,   3.00000,  52.82000, 355.76999,  18.64000,   0.12644,   4.68965,   0.54049,   0.88308,   0.23771,   0.91540,   0.51692,   0.29444,   0.18862,   0.11283, 174.00000,   6.73552,  19.08636,   2.83369,   0.00050,   0.07988,   0.15977,   0.38610,   1.01185,   0.54587,   0.13314,   0.18809,   0.32393,   0.71056,   0.33438,   0.19854,   0.06270,   0.01591,   0.02955,   0.02500,   0.02273,   0.01818,   0.28414
 393.00000,   3.00000, 443.14001,  69.36000,  15.27000,   0.10714,   8.60983,   0.72464,   0.59176,   0.17674,   0.90359,   0.29687,   0.39475,   0.30835,   0.15330, 168.00000,   6.38898,   4.54224,  29.02028,   0.00036,   0.29026,   0.23978,   0.59313,   0.51741,   0.21454,   0.26502,   0.00785,   0.00000,   0.01570,   0.22763,   0.81633,   0.25118,   0.02880,   0.02880,   0.02880,   0.01440,   0.76325,   0.34562
 394.00000,   3.00000, 463.57001,  71.47000,  15.19000,   0.06667,   9.43796,   0.71643,   1.30728,   0.37316,   0.90371,   0.45533,   0.30005,   0.24460,   0.13671, 150.00000,   6.48622,   4.70507,  30.51809,   0.00030,   0.02837,   0.13239,   0.50118,   0.56737,   0.16076,   0.02837,   0.09713,   0.42384,   0.67991,   0.10596,   0.00883,   0.00883,   0.03620,   0.02896,   0.03258,   0.02534,   0.21719,   0.20271
 395.00000,   3.00000,  56.01000, 363.98999,  17.26000,   0.02649,   7.41888,   0.66314,   4.12678,   0.72102,  -3.51051,   0.85893,   0.07447,   0.06659,   0.05514, 151.00000,   6.49866,  21.08863,   3.24507,   0.00043,   0.78875,   0.56552,   0.35717,   0.22323,   0.22323,   0.08929,   0.06956,   0.21737,   0.67820,   0.20868,   0.06956,   0.06956,   0.04373,   0.04373,   0.05831,   0.03790,   0.04664,   0.20990
 396.00000,   3.00000, 201.11000,  68.18000,   9.01000,   0.03636,   2.06880,   0.34302,   1.56571,   0.27987,   0.42797,   0.57829,   0.37919,   0.04252,   0.02904, 110.00000,   2.94969,   7.56714,  22.32073,   0.00089,   0.64807,   1.78219,   0.97210,   1.94421,   0.48605,   0.10801,   0.37848,   0.40074,   0.51206,   0.37848,   0.33395,   0.44527,   0.26956,   0.12685,   0.11099,   0.07928,   0.07928,   1.07822
 397.00000,   3.00000, 442.92001,  52.72000,  13.75000,   0.23423,  10.94899,   0.73219,   5.04830,   1.08861,  -4.23090,   0.59104,   0.32783,   0.08112,   0.05444, 111.00000,   8.40136,   3.83418,  32.21234,   0.00035,   0.41983,   0.10496,   1.18078,   0.70847,   0.18368,   0.31487,   0.02658,   0.05317,   0.05317,   0.02658,   0.76207,   0.06203,   0.05847,   0.04548,   0.05198,   0.07147,   0.05198,   0.44179
 398.00000,   3.00000, 305.28000, 187.57001,  20.84000,   0.04321,  27.39697,   1.12680,   0.76213,   0.24044,   1.00127,   0.43964,   0.09352,   0.46681,   0.23028, 324.00000,   1.62755,   9.00048,  14.64875,   0.00027,   0.05648,   0.39337,   0.04640,   0.00605,   0.07464,   0.07666,   0.05863,   0.08306,   0.07085,   0.21255,   0.31027,   0.05619,   0.02703,   0.01843,   0.01229,   0.01352,   0.01106,   0.31581
 399.00000,   3.00000, 123.04000,  76.93000,  13.88000,   0.04977,  19.62891,   1.02457,   3.15365,   0.36981,  -2.35114,   0.89576,   0.08213,   0.02210,   0.01962, 221.00000,   1.59938,   5.54250,   8.86455,   0.00168,   0.00416,   0.00000,   0.00000,   0.02495,   0.05405,   0.83568,   0.09855,   0.50751,   0.22173,   0.12318,   0.10347,   0.03449,   0.07281,   0.09622,   0.08842,   0.11962,   0.02601,   0.17163
 400.00000,   4.00000, 436.92001, 425.84000,  13.09000,   0.02088,   4.82895,   0.60393,   0.50863,   0.14846,   0.83540,   0.56587,   0.13675,   0.29735,   0.17173, 431.00000,   1.02602,  32.53168,  33.37813,   0.00018,   0.34380,   0.34944,   0.43961,   0.54106,   0.47907,   0.27617,   0.33325,   0.39775,   0.47300,   0.40312,   0.47837,   0.23112,   0.05956,   0.08509,   0.09530,   0.13785,   0.12764,   0.22805
 401.00000,   4.00000, 373.32001, 458.26999,  12.59000,   0.01161,  52.18308,   1.95940,   0.95394,   0.30094,   1.03863,   0.46244,   0.05877,   0.47877,   0.23745,2411.00000,   1.22755,  36.39949,  29.65208,   0.00112,   0.04185,   0.16628,   0.17780,   0.16768,   0.08932,   0.03427,   0.04349,   0.14799,   0.22802,   0.18483,   0.09121,   0.03262,   0.02027,   0.27263,   0.31632,   0.13526,   0.08214,   0.01608
 402.00000,   4.00000, 482.97000, 148.28999,   9.87000,   0.05618,   4.84251,   0.59612,   0.69820,   0.22608,   0.99802,   0.24105,   0.20673,   0.55219,   0.23893, 267.00000,   3.25693,  15.02430,  48.93308,   0.00038,   0.13219,   0.41545,   0.66094,   0.83089,   0.31158,   0.16996,   0.13083,   0.33092,   0.58489,   0.45406,   0.36171,   0.19240,   0.02625,   0.21002,   0.50929,   0.33603,   0.22052,   0.09976
 403.00000,   4.00000, 484.16000, 203.35001,  11.31000,   0.02048,  13.73674,   1.00375,   0.87670,   0.24716,   0.95774,   0.32208,   0.44861,   0.22929,   0.12022, 879.00000,   2.38092,  17.97965,  42.80810,   0.00079,   0.10196,   0.33179,   0.45276,   0.34907,   0.19354,   0.08986,   0.13312,   0.22517,   0.34413,   0.29456,   0.19543,   0.05240,   0.05425,   0.25487,   0.25992,   0.22080,   0.21323,   0.10599
 404.00000,   4.00000, 409.67001, 227.47000,  13.75000,   0.00274,  87.33505,   2.49266,   0.72334,   0.21612,   0.94760,   0.58313,   0.05951,   0.35734,   0.20141,5476.00000,   1.80098,  16.54326,  29.79416,   0.00427,   0.05109,   0.10753,   0.13837,   0.11395,   0.09536,   0.02657,   0.03518,   0.09404,   0.14157,   0.12211,   0.09039,   0.02910,   0.00196,   0.01519,   0.19356,   0.19689,   0.10937,   0.01970
 405.00000,   4.00000, 483.64999, 221.75999,  10.10000,   0.01990,   9.07255,   0.79639,   0.86963,   0.26420,   1.00589,   0.24478,   0.41228,   0.34292,   0.16344, 402.00000,   2.18096,  21.95641,  47.88609,   0.00037,   0.20782,   0.38730,   0.52900,   0.50538,   0.19837,   0.07085,   0.08570,   0.16782,   0.38920,   0.36421,   0.29279,   0.13569,   0.19144,   0.40061,   0.37579,   0.25526,   0.12054,   0.08154
 406.00000,   4.00000, 352.45001,  15.52000,   7.30000,   0.01267,  19.14503,   1.18474,   1.41471,   0.43647,   0.96069,   0.33926,   0.28578,   0.37495,   0.18419,1184.00000,  22.70939,   2.12602,  48.28076,   0.02965,   0.05759,   0.24570,   0.32728,   0.24762,   0.19771,   0.06047,   0.07069,   0.16626,   0.26085,   0.31560,   0.23396,   0.13142,   0.00938,   0.05204,   0.37452,   0.41547,   0.12029,   0.03839
 407.00000,   4.00000, 448.22000, 454.73999,  22.06000,   0.00045, 113.85190,   2.73520,   0.58469,   0.15672,   0.83097,   0.68012,   0.10016,   0.21970,   0.14270,6675.00000,   1.01455,  20.61377,  20.31821,   0.00148,   0.05170,   0.13773,   0.14192,   0.07977,   0.02621,   0.00679,   0.04276,   0.12370,   0.12647,   0.08771,   0.06734,   0.03745,   0.04507,   0.07471,   0.07330,   0.05813,   0.05162,   0.03368
 408.00000,   4.00000,  54.31000, 473.98999,  25.85000,   0.00382,  39.79266,   1.73993,   0.47782,   0.13238,   0.80580,   0.34845,   0.44069,   0.21082,   0.11320,2358.00000,   8.72749,  18.33616,   2.10097,   0.00354,   0.07217,   0.13316,   0.16636,   0.21413,   0.15044,   0.06268,   0.07045,   0.15065,   0.21885,   0.19974,   0.16864,   0.07532,   0.13464,   0.15121,   0.15021,   0.04974,   0.04320,   0.06330
 409.00000,   4.00000, 408.50000, 200.32001,  12.18000,   0.00603,  34.02673,   1.61180,   0.70443,   0.21248,   0.94784,   0.58828,   0.02214,   0.38955,   0.21627,2817.00000,   2.03924,  16.44662,  33.53856,   0.00283,   0.03321,   0.11840,   0.24284,   0.28108,   0.21064,   0.05870,   0.07706,   0.16152,   0.21453,   0.19388,   0.14487,   0.07644,   0.03928,   0.15483,   0.18085,   0.19463,   0.11759,   0.03137
 410.00000,   4.00000, 489.54001, 340.32999,   9.63000,   0.00450,  65.28359,   2.15661,   0.85507,   0.26112,   1.00334,   0.35846,   0.29022,   0.35130,   0.17628,2889.00000,   1.43843,  35.34056,  50.83484,   0.00180,   0.07085,   0.13000,   0.14545,   0.15935,   0.11146,   0.02053,   0.05723,   0.10968,   0.13186,   0.16095,   0.17311,   0.05603,   0.00486,   0.09168,   0.13621,   0.50443,   0.28889,   0.05501
 411.00000,   4.00000, 500.04001, 285.06000,  17.09000,   0.00078, 114.02902,   2.96941,   0.70659,   0.20978,   0.94407,   0.45634,   0.24038,   0.30325,   0.16420,7704.00000,   1.75416,  16.67992,  29.25920,   0.00316,   0.02755,   0.09050,   0.12416,   0.13823,   0.09601,   0.03506,   0.02931,   0.07671,   0.11248,   0.13052,   0.09253,   0.03275,   0.02696,   0.03722,   0.14667,   0.16700,   0.10809,   0.01449
 412.00000,   4.00000, 483.32999, 195.91000,  10.74000,   0.03352,   8.25258,   0.76448,   0.90452,   0.28735,   1.03977,   0.42065,   0.08805,   0.49128,   0.23726, 358.00000,   2.46710,  18.24114,  45.00275,   0.00035,   0.07245,   0.27530,   0.59408,   0.40571,   0.29462,   0.08694,   0.08634,   0.37075,   0.35551,   0.44693,   0.37582,   0.18283,   0.27630,   0.18905,   0.25449,   0.34901,   0.18905,   0.04363
 413.00000,   4.00000,  97.05000, 230.17999,  16.80000,   0.01015,  37.63683,   1.66718,   1.61528,   0.51464,   0.92700,   0.35404,   0.16253,   0.48341,   0.22702,1675.00000,   2.37177,  13.70118,   5.77678,   0.00446,   0.01603,   0.12561,   0.24559,   0.22827,   0.09789,   0.01213,   0.06248,   0.13485,   0.33322,   0.23534,   0.08695,   0.01926,   0.01614,   0.07892,   0.09945,   0.12938,   0.13143,   0.03608
 414.00000,   4.00000, 475.79001, 121.13000,  10.68000,   0.00778,  23.16366,   1.33008,   0.90410,   0.28239,   1.02580,   0.41065,   0.17081,   0.41852,   0.20844,1157.00000,   3.92793,  11.34175,  44.54958,   0.00188,   0.11781,   0.19535,   0.29504,   0.31014,   0.17320,   0.07351,   0.10463,   0.18540,   0.25700,   0.25700,   0.18173,   0.07618,   0.23824,   0.42883,   0.33797,   0.19502,   0.06870,   0.01330
 415.00000,   4.00000, 497.54999, 222.00000,  11.63000,   0.01311,  17.26276,   1.14103,   0.89563,   0.23726,   0.91079,   0.48352,   0.34263,   0.17382,   0.10284,1144.00000,   2.24122,  19.08855,  42.78156,   0.00089,   0.17483,   0.29019,   0.30089,   0.28662,   0.22121,   0.08682,   0.09860,   0.25594,   0.28846,   0.31259,   0.18566,   0.05874,   0.00764,   0.17483,   0.28176,   0.21302,   0.19689,   0.09675
 416.00000,   4.00000, 230.00999, 246.39999,  20.28000,   0.00354,  80.86115,   2.46944,   1.82681,   0.52262,   0.62851,   0.60042,   0.12424,   0.27533,   0.16439,5938.00000,   1.07126,  12.14989,  11.34171,   0.00517,   0.02984,   0.11127,   0.15961,   0.14009,   0.08440,   0.02677,   0.02116,   0.10427,   0.15192,   0.16502,   0.12411,   0.03173,   0.00440,   0.05460,   0.09441,   0.11699,   0.09109,   0.01729
 417.00000,   4.00000, 173.61000, 235.25999,  17.75000,   0.00470,  48.03606,   1.86879,   1.78873,   0.58812,   0.90035,   0.20446,   0.12746,   0.66807,   0.27118,2126.00000,   1.35511,  13.25408,   9.78084,   0.00293,   0.05269,   0.17886,   0.25638,   0.14027,   0.07752,   0.00772,   0.01868,   0.10121,   0.19460,   0.23875,   0.13245,   0.03634,   0.03294,   0.11635,   0.15419,   0.13620,   0.04883,   0.00818
 418.00000,   4.00000,  80.65000, 164.98000,  10.02000,   0.03101,   3.13423,   0.41602,   1.68128,   0.26983,  -0.03547,   0.91678,   0.00549,   0.07773,   0.06695, 129.00000,   2.04563,  16.46505,   8.04889,   0.00097,   0.12841,   0.41375,   0.85604,   0.28535,   0.01427,   0.14267,   0.12321,   1.20130,   0.92408,   0.83167,   0.61605,   0.27722,   0.14019,   0.16493,   0.18143,   0.14019,   0.24740,   0.18968
 419.00000,   4.00000,  10.95000, 472.95001,  26.28000,   0.01209,  47.64983,   1.87450,   1.68660,   0.53278,   0.88690,   0.23554,   0.32013,   0.44433,   0.20116,1985.00000,  43.19175,  17.99657,   2.40000,   0.01458,   0.04550,   0.13191,   0.16048,   0.20210,   0.12450,   0.03562,   0.01172,   0.11286,   0.24642,   0.22729,   0.14254,   0.03437,   0.00299,   0.02314,   0.19305,   0.19952,   0.06319,   0.01194
 420.00000,   4.00000, 218.02000,  24.61000,   9.84000,   0.01379,  21.26250,   1.23214,   0.85142,   0.26743,   1.02716,   0.12091,   0.43982,   0.43924,   0.18947,1015.00000,   8.85900,   2.50101,  22.15648,   0.01922,   0.07364,   0.19873,   0.30666,   0.27337,   0.09482,   0.07667,   0.06260,   0.17096,   0.27209,   0.31904,   0.29376,   0.10354,   0.00236,   0.01336,   0.38518,   0.25941,   0.11948,   0.01808
 421.00000,   4.00000, 122.86000, 361.72000,  20.69000,   0.00590,  58.40570,   2.11289,   0.99953,   0.27474,   0.95307,   0.10427,   0.67633,   0.21938,   0.10372,3392.00000,   2.94416,  17.48283,   5.93813,   0.00369,   0.02353,   0.10729,   0.18885,   0.18267,   0.13760,   0.03649,   0.03214,   0.10909,   0.18565,   0.20163,   0.10948,   0.02279,   0.00374,   0.04125,   0.16000,   0.12872,   0.09163,   0.04415
 422.00000,   4.00000, 355.26001,  79.75000,  13.47000,   0.00307,  73.99178,   2.34392,   1.44981,   0.38356,   0.74000,   0.63522,   0.17352,   0.19125,   0.12291,4241.00000,   4.45467,   5.92056,  26.37415,   0.01111,   0.02972,   0.12627,   0.14748,   0.16799,   0.09990,   0.02037,   0.04497,   0.13766,   0.16541,   0.15535,   0.10184,   0.04131,   0.00367,   0.05454,   0.14607,   0.18330,   0.13597,   0.03252
 423.00000,   4.00000, 219.89999, 236.33000,  17.98000,   0.00537,  43.25525,   1.78532,   1.81433,   0.56350,   0.79904,   0.15450,   0.44290,   0.40258,   0.17908,2234.00000,   1.07472,  13.14404,  12.23025,   0.00239,   0.03526,   0.16807,   0.23035,   0.18916,   0.09623,   0.01714,   0.05840,   0.19195,   0.22133,   0.22617,   0.11718,   0.01600,   0.00181,   0.08705,   0.11533,   0.14261,   0.08685,   0.01444
 424.00000,   4.00000,  15.47000, 188.46001,  13.78000,   0.02744,  11.72490,   0.94322,   0.64584,   0.20710,   0.96802,   0.22489,   0.27230,   0.50278,   0.22072, 583.00000,  12.18228,  13.67633,   1.12264,   0.01451,   0.07369,   0.17026,   0.35830,   0.42691,   0.30494,   0.14739,   0.16222,   0.25264,   0.35103,   0.36699,   0.30050,   0.11701,   0.03676,   0.17217,   0.36369,   0.28244,   0.23021,   0.04256
 425.00000,   4.00000, 497.03000, 162.22000,  10.73000,   0.02062,  12.77468,   0.98031,   0.64074,   0.16556,   0.83250,   0.69452,   0.11729,   0.18817,   0.12598, 582.00000,   3.06393,  15.11835,  46.32149,   0.00067,   0.10983,   0.32450,   0.32950,   0.33199,   0.23963,   0.11732,   0.18491,   0.32676,   0.30143,   0.29129,   0.27863,   0.09119,   0.00795,   0.01390,   0.14699,   0.42906,   0.35159,   0.20658
 426.00000,   4.00000,  98.91000, 438.12000,  12.64000,   0.06291,   5.38601,   0.61444,   0.68573,   0.19284,   0.89375,   0.67149,   0.04477,   0.28371,   0.17598, 302.00000,   4.42948,  34.66137,   7.82515,   0.00055,   0.15794,   0.34914,   0.64840,   0.54864,   0.57358,   0.23276,   0.22442,   0.46864,   0.50824,   0.41583,   0.29702,   0.07921,   0.01450,   0.12689,   0.24291,   0.29004,   0.29366,   0.12689
 427.00000,   4.00000,  74.88000,   7.90000,  13.72000,   0.00203,  66.86897,   2.04517,   1.19589,   0.35675,   0.97471,   0.43631,   0.25408,   0.30959,   0.16527,3944.00000,   9.47847,   1.73671,   5.45772,   0.48595,   0.03316,   0.09437,   0.13002,   0.10916,   0.12325,   0.05499,   0.25535,   0.19989,   0.15194,   0.08666,   0.04448,   0.02118,   0.00470,   0.14434,   0.17109,   0.13949,   0.09128,   0.02881
 428.00000,   4.00000,  23.40000, 194.72000,   9.40000,   0.01600,   5.11934,   0.61734,   0.62390,   0.19592,   0.94213,   0.42077,   0.13877,   0.44042,   0.21807, 250.00000,   8.32136,  20.71487,   2.48936,   0.00584,   0.24861,   0.44940,   0.47809,   0.50677,   0.45896,   0.24861,   0.18677,   0.44825,   0.56031,   0.51362,   0.36420,   0.26148,   0.75224,   0.68060,   0.28657,   0.17910,   0.22388,   0.11642
 429.00000,   4.00000,  47.79000, 413.54001,  22.63000,   0.00165, 133.01813,   3.11985,   2.58439,   0.61109,  -0.38719,   0.68036,   0.19504,   0.12460,   0.08627,8488.00000,   8.65327,  18.27397,   2.11180,   0.01898,   0.05133,   0.12583,   0.13242,   0.09271,   0.07468,   0.01364,   0.02929,   0.09199,   0.09064,   0.10694,   0.06648,   0.01121,   0.00216,   0.13739,   0.22908,   0.14691,   0.05536,   0.00216
 430.00000,   4.00000, 234.14000, 261.03000,  19.82000,   0.00190,  63.41431,   2.20124,   1.93907,   0.55339,   0.59233,   0.34363,   0.41391,   0.24245,   0.12768,4218.00000,   1.11485,  13.17002,  11.81331,   0.00348,   0.01861,   0.11554,   0.18096,   0.18876,   0.10248,   0.02656,   0.03746,   0.11480,   0.16833,   0.19532,   0.10039,   0.02335,   0.00455,   0.07349,   0.09719,   0.13240,   0.06587,   0.01840
 431.00000,   4.00000, 495.87000, 201.14999,  11.89000,   0.01828,  10.25534,   0.84300,   0.67600,   0.20473,   0.95169,   0.17785,   0.47927,   0.34285,   0.15836, 547.00000,   2.46518,  16.91756,  41.70476,   0.00046,   0.19852,   0.41049,   0.49461,   0.38694,   0.26245,   0.08748,   0.13466,   0.20812,   0.35992,   0.32074,   0.23505,   0.08080,   0.00728,   0.08186,   0.29833,   0.12006,   0.31470,   0.17281
 432.00000,   4.00000, 285.87000, 500.04001,  26.66000,   0.00254,  71.55556,   2.08230,   0.92126,   0.24043,   0.88524,   0.59991,   0.22713,   0.17294,   0.10994,4332.00000,   1.74919,  18.75618,  10.72280,   0.00114,   0.01822,   0.07329,   0.11656,   0.11438,   0.09379,   0.03219,   0.02138,   0.08397,   0.13517,   0.17186,   0.20501,   0.23248,   0.05034,   0.06278,   0.07127,   0.07033,   0.04214,   0.01467
 433.00000,   4.00000, 308.73999, 445.16000,  23.56000,   0.00084,  41.70085,   1.78221,   0.47686,   0.12692,   0.79031,   0.42244,   0.40148,   0.17603,   0.10039,3560.00000,   1.44186,  18.89473,  13.10441,   0.00110,   0.06853,   0.15912,   0.16019,   0.18139,   0.14841,   0.04476,   0.05136,   0.17502,   0.20095,   0.19372,   0.17427,   0.09225,   0.07277,   0.06489,   0.09390,   0.08052,   0.08439,   0.04864
 434.00000,   4.00000, 110.93000, 242.64000,  16.44000,   0.01134,  38.10373,   1.68331,   1.34168,   0.43365,   1.04130,   0.06905,   0.36915,   0.56178,   0.22537,1763.00000,   2.18733,  14.75912,   6.74756,   0.00398,   0.01885,   0.11077,   0.22531,   0.25925,   0.16027,   0.05656,   0.03352,   0.10429,   0.18157,   0.26956,   0.17924,   0.05261,   0.04370,   0.13396,   0.14066,   0.12886,   0.08389,   0.03126
 435.00000,   4.00000, 472.76001, 441.06000,  14.07000,   0.01076,  39.50002,   1.72242,   1.57448,   0.35099,   0.43687,   0.78542,   0.09080,   0.12377,   0.09248,1951.00000,   1.07187,  31.34753,  33.60055,   0.00067,   0.05140,   0.10532,   0.22075,   0.24350,   0.16009,   0.04086,   0.06079,   0.15357,   0.19476,   0.20596,   0.10558,   0.05959,   0.01980,   0.15447,   0.23401,   0.18417,   0.07989,   0.01732
 436.00000,   4.00000, 479.97000, 290.95999,  11.61000,   0.00653,  38.64793,   1.70599,   1.15764,   0.31117,   0.90180,   0.39579,   0.42050,   0.18370,   0.10275,2145.00000,   1.64961,  25.06113,  41.34105,   0.00132,   0.03181,   0.11152,   0.16418,   0.21500,   0.18173,   0.08008,   0.06212,   0.15826,   0.20534,   0.22512,   0.13729,   0.06053,   0.00582,   0.00970,   0.17730,   0.35033,   0.27739,   0.01164
 437.00000,   4.00000, 219.28000,  53.05000,  11.61000,   0.00663,  55.68974,   1.99918,   1.07141,   0.30172,   0.92406,   0.62151,   0.11936,   0.25912,   0.15823,2864.00000,   4.13346,   4.56933,  18.88715,   0.02121,   0.03599,   0.08297,   0.15747,   0.20537,   0.13202,   0.04263,   0.04258,   0.09952,   0.18614,   0.17860,   0.12993,   0.06010,   0.00405,   0.03105,   0.15819,   0.27588,   0.15527,   0.02003
 438.00000,   4.00000, 483.92001, 185.78000,  10.03000,   0.01362,  10.48421,   0.87018,   0.86131,   0.23588,   0.90763,   0.65888,   0.10474,   0.23635,   0.14983, 514.00000,   2.60480,  18.52242,  48.24722,   0.00057,   0.11738,   0.33585,   0.46627,   0.43693,   0.22498,   0.09456,   0.11230,   0.20096,   0.26006,   0.35463,   0.37827,   0.21278,   0.29719,   0.34621,   0.33396,   0.20834,   0.20221,   0.18689
 439.00000,   4.00000, 271.84000, 460.41000,  13.82000,   0.00504,  51.78699,   1.97932,   0.82415,   0.24601,   0.97665,   0.47824,   0.20492,   0.31682,   0.17232,3375.00000,   1.69368,  33.31474,  19.67003,   0.00195,   0.03910,   0.12658,   0.15944,   0.18342,   0.13384,   0.03789,   0.02622,   0.13792,   0.19504,   0.19782,   0.12108,   0.04135,   0.00114,   0.04904,   0.20428,   0.20902,   0.13007,   0.04544
 440.00000,   4.00000, 139.50999,  10.55000,  19.73000,   0.00136,  91.40171,   2.62205,   0.59105,   0.18331,   0.92122,   0.26036,   0.35061,   0.38899,   0.18274,5863.00000,  13.22368,   1.87014,   7.07095,   0.20190,   0.02301,   0.07684,   0.13215,   0.13740,   0.12590,   0.04427,   0.09233,   0.13470,   0.14656,   0.10933,   0.06997,   0.01691,   0.08962,   0.08478,   0.10402,   0.06701,   0.04355,   0.02283
 441.00000,   4.00000, 283.23001,  81.93000,  12.25000,   0.00354,  83.48955,   2.45300,   0.90873,   0.27709,   1.00195,   0.54203,   0.06606,   0.39189,   0.21185,3103.00000,   3.45698,   6.68816,  23.12080,   0.01092,   0.05555,   0.11955,   0.17645,   0.13647,   0.07881,   0.02960,   0.02413,   0.09668,   0.12996,   0.12539,   0.12820,   0.04209,   0.00118,   0.01062,   0.10307,   0.25001,   0.20143,   0.04406
 442.00000,   4.00000, 413.34000,   7.40000,  17.21000,   0.00203,  80.65845,   2.25449,   0.84146,   0.24388,   0.94972,   0.62572,   0.06244,   0.31182,   0.18494,6899.00000,  55.85668,   2.32567,  24.01742,   0.13106,   0.01398,   0.08067,   0.11686,   0.12520,   0.06764,   0.00972,   0.21166,   0.18369,   0.16054,   0.14385,   0.08497,   0.02609,   0.00172,   0.05635,   0.14332,   0.10502,   0.04792,   0.01628
 443.00000,   4.00000, 413.42001,  41.48000,  14.98000,   0.00156, 153.46336,   3.39406,   0.70340,   0.20580,   0.93471,   0.46120,   0.25935,   0.27943,   0.15368,12849.00000,   9.96673,   2.76902,  27.59812,   0.05002,   0.03106,   0.07100,   0.10845,   0.10562,   0.05984,   0.01491,   0.01945,   0.08409,   0.13229,   0.10860,   0.05541,   0.01945,   0.00129,   0.01479,   0.14168,   0.15829,   0.09688,   0.02186
 444.00000,   4.00000, 148.57001, 469.16000,  35.63000,   0.00049, 101.43115,   2.67680,   0.57577,   0.16297,   0.86985,   0.39155,   0.37588,   0.23254,   0.12632,8129.00000,   3.15784,  13.16755,   4.16980,   0.00327,   0.01951,   0.10548,   0.10594,   0.11742,   0.09400,   0.01742,   0.02091,   0.09953,   0.13957,   0.12961,   0.11629,   0.03028,   0.04599,   0.03773,   0.03449,   0.05002,   0.04869,   0.04126
 445.00000,   4.00000, 135.48000, 465.73001,  11.07000,   0.03012,  11.98899,   0.93114,   0.73329,   0.23188,   0.99649,   0.26886,   0.28440,   0.44672,   0.20512, 498.00000,   3.43763,  42.07133,  12.23847,   0.00071,   0.07696,   0.24415,   0.30253,   0.34499,   0.23619,   0.11677,   0.08322,   0.20261,   0.43055,   0.52100,   0.38713,   0.17728,   0.01512,   0.08066,   0.44362,   0.36296,   0.23945,   0.11342
 446.00000,   4.00000, 183.25999, 493.70001,  16.67000,   0.00299,  77.44486,   2.42647,   1.00348,   0.31131,   1.03404,   0.22445,   0.38338,   0.39215,   0.18091,3680.00000,   2.69399,  29.61606,  10.99339,   0.00244,   0.04980,   0.11079,   0.16166,   0.13240,   0.08122,   0.02804,   0.05937,   0.12583,   0.15306,   0.17742,   0.08321,   0.02351,   0.00484,   0.12323,   0.18742,   0.15441,   0.07297,   0.01423
 447.00000,   4.00000, 474.32001, 179.89999,  10.32000,   0.02625,   6.73966,   0.70075,   0.80467,   0.26297,   1.04291,   0.24339,   0.14008,   0.61650,   0.25979, 381.00000,   2.63658,  17.43215,  45.96120,   0.00043,   0.16152,   0.25125,   0.36790,   0.40828,   0.39033,   0.13011,   0.08810,   0.40747,   0.57266,   0.60569,   0.29183,   0.13215,   0.33717,   0.28561,   0.35701,   0.32527,   0.11107,   0.09520
 448.00000,   4.00000, 477.23999, 487.37000,  10.96000,   0.00466,  20.29643,   1.23682,   0.62876,   0.18809,   0.91970,   0.39349,   0.29516,   0.31132,   0.16233,1288.00000,   1.02123,  44.46803,  43.54376,   0.00051,   0.10075,   0.20519,   0.26342,   0.30686,   0.22922,   0.08503,   0.11556,   0.25549,   0.31868,   0.24736,   0.15257,   0.07313,   0.06216,   0.15426,   0.36761,   0.27474,   0.08519,   0.04451
