# ID,label,width,depth,height,elongation
 377.00000,   4.14001,   3.03000,  20.25000,   1.36634
 378.00000,   3.01001,   3.04000,  11.48000,   1.00996
 379.00000,   5.23999,   2.75999,   2.15000,   1.89854
 380.00000,   3.27000,   3.78000,  12.87000,   1.15596
 381.00000,   3.97000,   3.85001,  13.25000,   1.03116
 382.00000,  12.59000,   4.13000,  10.85000,   3.04841
 383.00000,   4.06999,   2.97000,  15.03000,   1.37036
 384.00000,   4.61002,   4.21999,  17.61000,   1.09242
 385.00000,   4.83000,   4.53000,  13.75000,   1.06622
 386.00000,   3.97998,   3.07001,  12.88000,   1.29640
 387.00000,   4.82001,   4.81000,  20.68000,   1.00208
 388.00000,   4.87000,   4.18002,  12.17000,   1.16506
 389.00000,   5.12001,   3.98000,  12.69000,   1.28643
 390.00000,   3.94000,   3.87000,  13.04000,   1.01809
 391.00000,   7.44000,  12.07999,  11.52000,   1.62365
 392.00000,   2.59000,   3.29999,  15.17000,   1.27412
 393.00000,   2.83002,   4.55000,   4.96000,   1.60776
 394.00000,   4.23001,   4.53000,  11.05000,   1.07092
 395.00000,   2.67000,   4.56998,  13.63000,   1.71160
 396.00000,   1.00999,   2.45000,   3.44000,   2.42573
 397.00000,   2.06003,   6.10000,   8.32000,   2.96111
 398.00000,   9.17999,   7.58000,  15.07000,   1.21108
 399.00000,   6.53000,   5.51000,  10.44000,   1.18512
 400.00000,   2.47000,   2.59000,   8.18000,   1.04858
 401.00000,   8.86002,   8.23999,   7.12000,   1.07524
 402.00000,   2.38000,   2.92000,   4.28000,   1.22688
 403.00000,   3.95001,   4.82001,   5.41000,   1.22025
 404.00000,  11.26001,  11.71001,  11.18000,   1.03996
 405.00000,   3.16000,   4.17999,   4.21000,   1.32278
 406.00000,   5.28000,   5.09000,   5.94000,   1.03733
 407.00000,  13.51001,  12.35999,  17.83000,   1.09304
 408.00000,   7.51000,   6.78998,  10.13000,   1.10604
 409.00000,   6.35001,   6.91000,   8.35000,   1.08819
 410.00000,   9.41000,   8.70999,   5.55000,   1.08037
 411.00000,  11.73001,  12.64999,  11.99000,   1.07843
 412.00000,   3.47000,   3.30000,   4.61000,   1.05151
 413.00000,   8.27000,   6.87999,  12.21000,   1.20204
 414.00000,   5.14999,   5.64999,   4.68000,   1.09709
 415.00000,   4.40997,   5.00000,   6.18000,   1.13379
 416.00000,  10.87000,  10.03000,  15.84000,   1.08375
 417.00000,   8.41000,   8.31000,  12.08000,   1.01203
 418.00000,   3.26000,   1.50999,   5.64000,   2.15894
 419.00000,   8.57000,   7.74002,  12.15000,   1.10723
 420.00000,   5.86000,   4.91000,   7.52000,   1.19348
 421.00000,   8.87000,   9.07999,  12.78000,   1.02367
 422.00000,  10.14001,   9.28000,  10.79000,   1.09267
 423.00000,   8.14999,   7.22000,  13.39000,   1.12881
 424.00000,   4.05000,   3.87001,   5.32000,   1.04651
 425.00000,   4.13000,   4.07001,   5.19000,   1.01474
 426.00000,   2.39001,   3.01001,   5.48000,   1.25941
 427.00000,  11.01000,   7.90000,  10.35000,   1.39367
 428.00000,   2.51000,   2.57001,   2.68000,   1.02390
 429.00000,  12.23000,  15.13000,  10.47000,   1.23712
 430.00000,   9.48000,   9.38000,  15.31000,   1.01066
 431.00000,   3.26001,   4.48000,   6.03000,   1.37422
 432.00000,  13.38000,   7.06000,  19.26000,   1.89518
 433.00000,   7.87000,   6.76001,  13.48000,   1.16420
 434.00000,   7.22000,   7.31000,  10.67000,   1.01246
 435.00000,   7.30002,   7.69000,   8.70000,   1.05342
 436.00000,   7.64999,   7.06998,   7.21000,   1.08204
 437.00000,   9.14000,   8.61000,   9.31000,   1.06156
 438.00000,   3.58002,   3.95000,   3.81000,   1.10334
 439.00000,   8.82001,   8.34000,   9.39000,   1.05755
 440.00000,  11.12000,  10.53000,  14.57000,   1.05603
 441.00000,  10.06000,  10.98000,   9.83000,   1.09145
 442.00000,  14.48999,   7.40000,  16.19000,   1.95810
 443.00000,  15.35001,  14.31000,  13.80000,   1.07268
 444.00000,  13.05000,  11.19000,  23.24000,   1.16622
 445.00000,   4.53999,   3.33002,   4.78000,   1.36335
 446.00000,  10.64000,   9.64001,  10.77000,   1.10373
 447.00000,   3.51001,   2.86000,   3.97000,   1.22727
 448.00000,   5.03998,   5.16000,   6.07000,   1.02381
 449.00000,   8.72000,   9.85000,   8.68000,   1.12959
 450.00000,   8.60001,   9.34000,  15.53000,   1.08604
 451.00000,  10.66998,  11.29001,  15.55000,   1.05811
 452.00000,   3.89999,   4.28000,   4.79000,   1.09743
 453.00000,  11.12000,   8.19000,   9.88000,   1.35775
 454.00000,   3.29001,   3.43001,   3.89000,   1.04255
 455.00000,   3.54999,   4.19000,   5.39000,   1.18028
 456.00000,   5.42999,   5.22000,  10.75000,   1.04023
 457.00000,   2.73999,   3.89000,   2.62000,   1.41971
 458.00000,   3.43000,   3.63998,   4.34000,   1.06122
